date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution,sector_evidence_url,sector_evidence_text,sector_evidence_source,sector_evidence_type
2026-04-26,Ministère de la Transition écologique,France,France,Administration / Collectivité,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Un hacker affirme avoir compromis des comptes liés au ministère de la Transition écologique, avec la publication d’une…",https://www.cyberattaque.org/ministere-de-la-transition-ecologique-plus-de-1-000-comptes-dagents-dans-une-fuite/,Rattrapage 2026 Cyberattaque.org — Ministère de la Transition écologique : plus de 1 000 comptes d’agents compromis,nouveau,,,,
2026-04-26,Gendarmerie nationale,France,France,Administration / Collectivité,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Le hacker Angel_Batista affirme détenir les données de 59 000 membres de la Gendarmerie nationale. Selon sa publication,…",https://www.cyberattaque.org/resana-cyberattaque-gendarmerie-nationale-60k-gendarmes-exposes-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Gendarmerie nationale : près de 60 000 gendarmes exposés après la republication de la fuite Resana,nouveau,,,,
2026-04-25,Ministère de la Transition écologique,France,France,Administration / Collectivité,Intrusion,Inconnu,Revendiqué / non corroboré,65,Un groupe se présentant sous le nom AplaGroup affirme avoir compromis des données liées au domaine ecologie.gouv.fr (site…,https://www.cyberattaque.org/ministere-transition-ecologique-80-000-entreprises-du-transport-ecologie-gouv/,Rattrapage 2026 Cyberattaque.org — Ministère de la Transition écologique : près de 80 000 entreprises du transport exposées,nouveau,,,,
2026-04-25,IFprofs.org,France,France,Administration / Collectivité,Intrusion,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ affirme publier la base de données de IFprofs.org, une plateforme communautaire destinée aux enseignants et…",https://www.cyberattaque.org/ifprofs-org-fuite-de-90-000-comptes-sur-une-plateforme-denseignants/,Rattrapage 2026 Cyberattaque.org — IFprofs.org : fuite de 90 000 comptes sur une plateforme d’enseignants,nouveau,,,,
2026-04-25,Adele.org,France,France,Éducation / Formation,Intrusion,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ affirme publier la base de données de Adele.org, plateforme spécialisée dans le logement étudiant. La…",https://www.cyberattaque.org/adele-org-fuite-de-261-000-dossiers-logement-etudiant-avec-cartes-didentite-et-passeports/,Rattrapage 2026 Cyberattaque.org — Adele.org : fuite de 261 000 dossiers logement étudiant avec cartes d’identité et passeports,nouveau,,,,
2026-04-24,STOR Solutions,France,France,Numérique / Technologie,Ransomware,Inconnu,Revendiqué / non corroboré,65,"Un hacker affirme avoir compromis l’infrastructure du datacenter STOR, présenté comme hébergeant des services cloud ainsi que des…",https://www.cyberattaque.org/stor-solutions-datacenter-cyberattaque-canal-alpha/,Rattrapage 2026 Cyberattaque.org — STOR Solutions : un hacker revendique l’accès à 120 000 onduleurs et aux systèmes du datacenter,nouveau,,,,
2026-04-24,Agence de services et de paiement (ASP),France,France,Inconnu,Fuite de données,Inconnu,Confirmé,100,"L’Agence de services et de paiement (ASP), organisme public chargé du versement de nombreuses aides de l’État, confirme…",https://www.cyberattaque.org/agence-de-services-et-de-paiement-asp-fuite-de-donnees-sensibles-nir-et-iban-exposes/,"Rattrapage 2026 Cyberattaque.org — Agence de services et de paiement (ASP): fuite de données sensibles, NIR et IBAN exposés",nouveau,,,,
2026-04-24,ANFR,États-Unis,États-Unis,Administration / Collectivité,Autre cyber,Inconnu,Signal documenté par la source,60,"L’Agence Nationale des Fréquences (ANFR), autorité publique chargée de la gestion du spectre radioélectrique en France, a été…",https://www.cyberattaque.org/anfr-330-000-usagers-du-service-radiomaritime-touches-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — ANFR : 330 000 usagers du service Radiomaritime touchés après une cyberattaque,nouveau,,,,
2026-04-23,Wazari,France,France,Finance / Assurance,Autre cyber,Inconnu,Signal documenté par la source,60,Le courtier en assurance Wazari informe ses clients d’un incident de sécurité lié à une attaque externe ayant…,https://www.cyberattaque.org/wazari-les-donnees-clients-en-fuite-apres-la-cyberattaque-dassurea/,Rattrapage 2026 Cyberattaque.org — Wazari: les données clients en fuite après la cyberattaque d’Assuréa,nouveau,,,,
2026-04-23,Parcoursup,France,France,Éducation / Formation,Fuite de données,Inconnu,Signal documenté par la source,60,"Le ministère de l’Enseignement supérieur, de la Recherche et de l’Espace a révélé un incident de sécurité touchant…",https://www.cyberattaque.org/parcoursup-fuite-de-donnees-de-705-000-candidats-apres-un-acces-frauduleux-en-occitanie/,Rattrapage 2026 Cyberattaque.org — Parcoursup : fuite de données de 705 000 candidats après un accès frauduleux en Occitanie,nouveau,,,,
2026-04-23,La Mie Câline Biscarrosse,Inconnu,Cagnes-sur-Mer,Inconnu,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Un hacker affirme avoir compromis le site interne de La Mie Câline de Biscarrosse, avec publication d’une base…",https://www.cyberattaque.org/la-mie-caline-biscarrosse-les-donnees-et-acces-administrateur-diffuses-publiquement/,Rattrapage 2026 Cyberattaque.org — La Mie Câline Biscarrosse : les données et accès administrateur diffusés publiquement,nouveau,,,,
2026-04-23,France Titre (ANTS),France,France,Administration / Collectivité,Ransomware,Inconnu,Signal documenté par la source,60,De nouvelles révélations viennent relancer l’affaire France Titres / ANTS. Après une première publication évoquant jusqu’à 18 à…,https://www.cyberattaque.org/france-titre-ants-la-fuite-serait-bien-plus-importante-que-12-millions-de-comptes/,Rattrapage 2026 Cyberattaque.org — France Titre (ANTS) : la fuite serait bien plus importante que 12 millions de comptes,nouveau,,,,
2026-04-23,Bodyhit,France,France,Inconnu,Autre cyber,Inconnu,Revendiqué / non corroboré,65,"Le hacker undef affirme mettre en vente la base de données de Bodyhit, enseigne française spécialisée dans les…",https://www.cyberattaque.org/cyberattaque-bodyhit-218-000-clients-42-000-iban-fuite-donnee/,Rattrapage 2026 Cyberattaque.org — Bodyhit : 218 000 clients et 42 000 IBAN mis en vente après une cyberattaque,nouveau,,,,
2026-04-22,Université Aix-Marseille,France,France,Éducation / Formation,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"L’Université Aix-Marseille serait à son tour visée par une cyberattaque, revendiquée par un groupe se présentant sous le…",https://www.cyberattaque.org/universite-aix-marseille-une-fuite-de-donnees-detudiants-revendiquee/,Rattrapage 2026 Cyberattaque.org — Université Aix-Marseille : une fuite de données internes visant étudiants et personnels,nouveau,,,,
2026-04-22,Rituals,France,France,Inconnu,Autre cyber,Inconnu,Signal documenté par la source,60,"Rituals, marque internationale spécialisée dans les cosmétiques, parfums d’intérieur et produits bien-être, a informé ses clients par email…",https://www.cyberattaque.org/rituals-les-donnees-personnelles-des-clients-en-fuite-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Rituals : les données personnelles des clients en fuite après une cyberattaque,nouveau,,,,
2026-04-22,EDF,France,France,Énergie / Utilities,Ransomware,Inconnu,Revendiqué / non corroboré,65,"Un hacker affirme avoir 6 Go d’images liées à plusieurs centrales nucléaires françaises exploitées par EDF, après une…",https://www.cyberattaque.org/edf-fuite-inquietante-dimages-de-centrales-nucleaires-francaises/,Rattrapage 2026 Cyberattaque.org — EDF : fuite inquiétante d’images de centrales nucléaires françaises,nouveau,,,,
2026-04-21,Super U,France,France,Commerce / Distribution,Autre cyber,Inconnu,Signal documenté par la source,60,Le groupe Magasins U (Super U) informe certains clients d’avoir été victime d’une cyberattaque externe et malveillante ayant…,https://www.cyberattaque.org/super-u-les-donnees-clients-accessibles-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Super U : les données clients accessibles après une cyberattaque,nouveau,,,,
2026-04-21,Sterimed,France,France,Industrie / Manufacture,Autre cyber,Inconnu,Signal documenté par la source,60,"Le groupe STERIMED, spécialiste des emballages de stérilisation et solutions destinées au secteur médical, serait victime d’une cyberattaque…",https://www.cyberattaque.org/sterimed-des-fichiers-internes-publies-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Sterimed : des fichiers internes publiés après une cyberattaque,nouveau,,,,
2026-04-21,Ledil Immobilier,France,Marseille,Construction / BTP,Fuite de données,Inconnu,Signal documenté par la source,60,Le réseau immobilier Ledil Immobilier serait victime d’une fuite de données après la mise en ligne d’une base…,https://www.cyberattaque.org/ledil-immobilier-6-700-profils-exposes-apres-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Ledil Immobilier : 6 700 profils exposés après une fuite de données,nouveau,,,,
2026-04-21,Engie,France,France,Énergie / Utilities,Ransomware,Inconnu,Revendiqué / non corroboré,65,"Le groupe de hackers Coinbasecartel affirme avoir mené une cyberattaque contre Engie, géant français de l’énergie présent dans…",https://www.cyberattaque.org/engie-une-cyberattaque-revendiquee-par-un-groupe-ransomware/,Rattrapage 2026 Cyberattaque.org — Engie : une cyberattaque revendiquée par un groupe ransomware,nouveau,,,,
2026-04-20,Gueguen Avocats,France,France,Services aux entreprises,Ransomware,Qilin,Revendiqué / non corroboré,65,"Le cabinet Gueguen Avocats serait victime d’une cyberattaque avec fuite de données revendiquée par le groupe ransomware Qilin,…",https://www.cyberattaque.org/gueguen-avocats-une-fuite-de-donnees-revendiquee-avec-des-milliers-de-documents-exposes/,Rattrapage 2026 Cyberattaque.org — Gueguen Avocats : une fuite de données revendiquée avec des milliers de documents exposés,nouveau,,,,
2026-04-20,City’Pro Marionneau,France,France,Éducation / Formation,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le réseau City’Pro Marionneau, spécialisé dans la formation à la conduite et aux titres professionnels, serait victime d’une…",https://www.cyberattaque.org/citypro-marionneau-fuite-de-donnees-apres-une-cyberattaque-revendiquee/,Rattrapage 2026 Cyberattaque.org — City’Pro Marionneau : fuite de données après une cyberattaque revendiquée,nouveau,,,,
2026-04-19,Vercel,Inconnu,Non documenté publiquement,Numérique / Technologie,Autre cyber,Inconnu,Confirmé,100,"La société Vercel, plateforme cloud populaire dans l’écosystème JavaScript et créatrice de Next.js, a confirmé un incident de…",https://www.cyberattaque.org/vercel-incident-de-securite-confirme-apres-une-revendication-de-fuite/,Rattrapage 2026 Cyberattaque.org — Vercel : incident de sécurité confirmé après une revendication de fuite,nouveau,,,,
2026-04-19,Université de Bourgogne,France,France,Éducation / Formation,Fuite de données,Inconnu,Revendiqué / non corroboré,65,L’Université de Bourgogne serait visée par une fuite de données après une revendication publiée par le groupe de…,https://www.cyberattaque.org/universite-de-bourgogne-une-fuite-de-donnees-revendiquee-visant-les-etudiants/,Rattrapage 2026 Cyberattaque.org — Université de Bourgogne : une fuite de données revendiquée visant les étudiants,nouveau,,,,
2026-04-18,Moulin Roty,France,France,Commerce / Distribution,Autre cyber,Inconnu,Signal documenté par la source,60,La marque française Moulin Roty a alerté ses clients par email après une cyberattaque visant leur plateforme e-commerce…,https://www.cyberattaque.org/moulin-roty-les-donnees-clients-exposes-apres-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Moulin Roty : les données clients exposés après cyberattaque,nouveau,,,,
2026-04-18,Magento,France,France,Commerce / Distribution,Intrusion,Inconnu,Signal documenté par la source,60,"Une vaste campagne de piratage touche actuellement l’écosystème Magento, avec plus de 7 500 sites compromis et des…",https://www.cyberattaque.org/magento-7-500-sites-compromis-dans-une-vague-mondiale-de-piratage/,Rattrapage 2026 Cyberattaque.org — Magento : +7 500 sites compromis dans une vague mondiale de piratage,nouveau,,,,
2026-04-18,JeuJouet.com,Inconnu,Non documenté publiquement,Commerce / Distribution,Autre cyber,Inconnu,Signal documenté par la source,60,"Le site marchand JeuJouet.com a informé ses clients par email après une cyberattaque touchant la plateforme e-commerce Magento,…",https://www.cyberattaque.org/jeujouet-com-alerte-ses-clients-apres-une-cyberattaque-sur-son-e-commerce/,Rattrapage 2026 Cyberattaque.org — JeuJouet.com : alerte ses clients après une cyberattaque sur son e-commerce,nouveau,,,,
2026-04-18,Imprimerie Nationale,France,France,Numérique / Technologie,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Un groupe de hacker affirme mettre en vente un logiciel interne attribué à IN Groupe, entreprise publique française…",https://www.cyberattaque.org/in-groupe-imprimerie-nationale-fuite-logiciel-titres-securises-francais/,Rattrapage 2026 Cyberattaque.org — Imprimerie Nationale : fuite du logiciel qui traite les titres sécurisés français,nouveau,,,,
2026-04-17,Gauthier Tissus,France,Nouvion-en-Thiérache,Industrie / Manufacture,Autre cyber,Inconnu,Signal documenté par la source,60,"L’entreprise Gauthier Tissus, spécialisée dans le tissage et l’ennoblissement de tissus techniques, serait visée par une cyberattaque avec…",https://www.cyberattaque.org/gauthier-tissus-54-go-de-donnees-internes-publiees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Gauthier Tissus : 54 Go de données internes publiées après une cyberattaque,nouveau,,,,
2026-04-17,Fédération Française de Basket-ball (FFBB),France,France,Sport,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le groupe HexDex affirme mettre en vente les données personnelles de la Fédération Française de Basketball (FFBB), évoquant…",https://www.cyberattaque.org/ffbb-federation-francaise-basket-1-9-million-licencies-et-800000-parents-fuite-massive/,"Rattrapage 2026 Cyberattaque.org — Fédération Française de Basket-ball (FFBB) : 1,9 million de licenciés exposés dans une fuite massive",nouveau,,,,
2026-04-17,Filair,France,Nouvion-en-Thiérache,Industrie / Manufacture,Fuite de données,Inconnu,Signal documenté par la source,60,"Filair, une entreprise française spécialisée dans la fabrication métallique industrielle serait victime d’une cyberattaque majeure, avec l’exfiltration d’un…",https://www.cyberattaque.org/filair-pres-de-50-ans-darchives-internes-publiees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Filair : près de 50 ans d’archives internes publiées après une cyberattaque,nouveau,,,,
2026-04-17,ComptoirDuReve.fr,Inconnu,Non documenté publiquement,Commerce / Distribution,Fuite de données,Inconnu,Signal documenté par la source,60,Le site e-commerce ComptoirDuReve.fr serait visé par une fuite de données avec la diffusion d’une base contenant près…,https://www.cyberattaque.org/comptoirdureve-fr-une-fuite-expose-les-coordonnees-de-42-000-clients/,Rattrapage 2026 Cyberattaque.org — ComptoirDuReve.fr : une fuite expose les coordonnées de 42 000 clients,nouveau,,,,
2026-04-17,Bazar du Manga,France,France,Commerce / Distribution,Fuite de données,Inconnu,Confirmé,100,La boutique en ligne Bazar du Manga confirme une fuite de données clients après l’extraction non autorisée de…,https://www.cyberattaque.org/bazar-du-manga-fuite-de-donnees-confirmee-apres-les-demarchage-des-clients/,Rattrapage 2026 Cyberattaque.org — Bazar du Manga : fuite de données confirmée après les démarchage des clients,nouveau,,,,
2026-04-16,France titre ANTS,France,France,Administration / Collectivité,Intrusion,Inconnu,Revendiqué / non corroboré,65,Un groupe de hacker affirme détenir et mettre en vente une base de données attribuée à l’ANTS (Agence…,https://www.cyberattaque.org/cyberattaque-ants-france-titre-18-millions-de-profils-francais-mis-en-vente/,Rattrapage 2026 Cyberattaque.org — France titre ANTS : une fuite touche près de 12 millions de Français,nouveau,,,,
2026-04-16,ETAI (Infopro Digital Automotive),France,France,Inconnu,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ affirme détenir et diffuser une base de données attribuée à ETAI, marque appartenant à infopro…",https://www.cyberattaque.org/etai-infopro-digital-automotive-6-600-garages-exposes/,Rattrapage 2026 Cyberattaque.org — ETAI (Infopro Digital Automotive) : 6 600 garages exposés dans une fuite,nouveau,,,,
2026-04-16,Clinique de l’Yvette,France,France,Santé,Autre cyber,Inconnu,Revendiqué / non corroboré,65,"La Clinique de l’Yvette de Longjumeau serait visée par une cyberattaque, avec mise en ligne de données et…",https://www.cyberattaque.org/clinique-de-lyvette-une-fuite-des-imageries-medicales-revendiques/,Rattrapage 2026 Cyberattaque.org — Clinique de l’Yvette : une fuite des imageries médicales revendiqués,nouveau,,,,
2026-04-15,Police nationale,France,France,Éducation / Formation,Intrusion,Inconnu,Confirmé,100,La Direction générale de la police nationale (DGPN) a confirmé qu’un piratage informatique a visé la plateforme de…,https://www.cyberattaque.org/police-nationale-cyberattaque-contre-la-plateforme-e-campus/,"Rattrapage 2026 Cyberattaque.org — Police nationale : cyberattaque contre la plateforme e-campus, 176k agents touchés",nouveau,,,,
2026-04-15,Brit Hotel,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"HexDex affirme mettre en vente une base de données liée à Brit Hotel, chaîne hôtelière française présente sur…",https://www.cyberattaque.org/brit-hotel-682-000-membres-du-programme-fidelite-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Brit Hotel : 682 000 membres du programme fidélité dans une fuite de données,nouveau,,,,
2026-04-15,Assuréa,France,France,Finance / Assurance,Autre cyber,Inconnu,Revendiqué / non corroboré,65,"Le hacker Dumpsec affirme détenir, après une cyberattaque, une base massive issue d’Assuréa, courtier en assurance appartenant au…",https://www.cyberattaque.org/assurea-fuite-de-150-go-de-donnees-140k-leads-et-11k-contrats/,Rattrapage 2026 Cyberattaque.org — Assuréa : fuite de 150 Go de données (140k leads et 11k contrats),nouveau,,,,
2026-04-14,Logis Hotels,France,France,Administration / Collectivité,Fuite de données,Inconnu,Signal documenté par la source,60,"Le groupe Logis Hotels, réseau majeur de plus de 6 300 hôtels et restaurants indépendants en France et…",https://www.cyberattaque.org/logis-hotels-598-000-membres-du-programme-fidelite-exposes-dans-une-fuite-massive/,Rattrapage 2026 Cyberattaque.org — Logis Hotels : 598 000 membres du programme fidélité exposés dans une fuite massive,nouveau,,,,
2026-04-14,ImmoJeune,France,Marseille,Inconnu,Intrusion,Inconnu,Confirmé,100,"ImmoJeune confirme, dans un email envoyé aux utilisateurs, un incident de sécurité ayant entraîné un accès non autorisé…",https://www.cyberattaque.org/immojeune-fuite-de-donnees-confirmee-apres-un-acces-frauduleux/,Rattrapage 2026 Cyberattaque.org — ImmoJeune : fuite de données confirmée après un accès frauduleux,nouveau,,,,
2026-04-14,CNAOC,France,France,Inconnu,Autre cyber,Inconnu,Revendiqué / non corroboré,65,Le hacker Lamashtu affirme détenir une base documentaire majeure liée à la CNAOC (Confédération Nationale des Appellations d’Origine…,https://www.cyberattaque.org/cnaoc-30-ans-darchives-internes-et-donnees-sensibles-exposees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — CNAOC : 30 ans d’archives internes et données sensibles exposées après une cyberattaque,nouveau,,,,
2026-04-13,Basic-Fit,France,France,Inconnu,Fuite de données,Inconnu,Confirmé,100,Basic-Fit a confirmé une cyberattaque ayant entraîné une fuite de données concernant environ 1 million de membres dans…,https://www.cyberattaque.org/basic-fit-1-million-de-clients-touches-des-coordonnees-bancaires-exposees-apres-une-cyberattaque/,"Rattrapage 2026 Cyberattaque.org — Basic-Fit : 1 million de clients touchés, des coordonnées bancaires exposées après une cyberattaque",nouveau,,,,
2026-04-12,École Directe,France,France,Éducation / Formation,Fuite de données,Inconnu,Signal documenté par la source,60,"Après la fuite massive évoquant EduConnect, une nouvelle alerte circule autour de École Directe, une plateforme largement utilisée…",https://www.cyberattaque.org/ecole-directe-les-profils-de-7-millions-deleves-compromis/,Rattrapage 2026 Cyberattaque.org — École Directe : fausse alerte à la cyberattaque,nouveau,,,,
2026-04-12,Insei.fr,France,France,Éducation / Formation,Autre cyber,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ affirme avoir publié une base de données liée au site Insei.fr, contenant des informations personnelles…",https://www.cyberattaque.org/insei-fr-2-700-profils-et-documents-didentite-en-fuite-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Insei.fr : 2 700 profils et documents d’identité en fuite après une cyberattaque,nouveau,,,,
2026-04-12,Département de l’Ardèche,France,France,Administration / Collectivité,Intrusion,Inconnu,Revendiqué / non corroboré,65,Un hacker affirme avoir collecté et exfiltré une importante quantité de données liées au RSA (Revenu de Solidarité…,https://www.cyberattaque.org/departement-de-lardeche-26-go-de-donnees-administratives-liees-au-rsa-exposees/,Rattrapage 2026 Cyberattaque.org — Département de l’Ardèche : 26 Go de données administratives liées au RSA exposées,nouveau,,,,
2026-04-12,Booking.com,France,France,Inconnu,Intrusion,Inconnu,Signal documenté par la source,60,"Un incident de sécurité aurait affecté Booking.com, avec un accès non autorisé à des données liées à des…",https://www.cyberattaque.org/booking-com-les-donnees-de-reservation-de-ses-clients-exposees/,Rattrapage 2026 Cyberattaque.org — Booking.com : les données de réservation de ses clients exposées,nouveau,,,,
2026-04-11,Les adresses de 70 000 propriétaires de voitures de luxe exposées,France,France,Énergie / Utilities,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le hacker HexDex affirme mettre en vente une base de données contenant plus de 70 000 véhicules, accompagnés…",https://www.cyberattaque.org/les-adresses-de-70-000-proprietaires-de-voitures-de-luxe-exposees/,Rattrapage 2026 Cyberattaque.org — Les adresses de 70 000 propriétaires de voitures de luxe exposées,nouveau,,,,
2026-04-11,EduConnect,France,France,Éducation / Formation,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Un hacker affirme détenir une base de données associée à EduConnect, le système officiel de l’Éducation nationale permettant…",https://www.cyberattaque.org/educonnect-plus-de-31-millions-de-comptes-deleves-en-fuite/,"Rattrapage 2026 Cyberattaque.org — EduConnect : plus de 3,1 millions de comptes d’élèves en fuite sur la plateforme de l’État",nouveau,,,,
2026-04-11,Académie de Paris,France,France,Éducation / Formation,Intrusion,Cybernox,Revendiqué / non corroboré,65,Un hacker opérant sous le pseudonyme Cybernox affirme détenir et diffuser une base de données liée à l’Académie…,https://www.cyberattaque.org/academie-de-paris-plus-de-5-000-coordonnees-et-des-1700-photos-deleves-en-fuite/,Rattrapage 2026 Cyberattaque.org — Académie de Paris : plus de 5 000 coordonnées et des photos d’élèves en fuite,nouveau,,,,
2026-04-11,ADMR,France,France,Administration / Collectivité,Fuite de données,Cybernox,Revendiqué / non corroboré,65,"Le hacker Cybernox affirme détenir une base de données liée à l’ADMR (Aide à Domicile en Milieu Rural),…",https://www.cyberattaque.org/admr-5-280-salaries-et-benevoles-exposes-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — ADMR : 5 280 salariés et bénévoles exposés dans une fuite de données,nouveau,,,,
2026-04-10,Vranken-Pommery,France,Reims,Inconnu,Incident tiers,Inconnu,Confirmé,100,Le groupe champenois Vranken-Pommery a confirmé avoir été indirectement touché par une cyberattaque visant son prestataire de billetterie…,https://www.cyberattaque.org/vranken-pommery-les-donnees-clients-exposees-apres-une-cyberattaque-sur-la-billetterie/,Rattrapage 2026 Cyberattaque.org — Vranken-Pommery : les données clients exposées après une cyberattaque sur la billetterie,nouveau,,,,
2026-04-10,Son-Video.com & EasyLounge,France,France,Commerce / Distribution,Fuite de données,Inconnu,Confirmé,100,Le spécialiste français de l’audio et de la vidéo Son-Video.com a confirmé avoir été victime d’une fuite de…,https://www.cyberattaque.org/son-video-com-easylounge-fuite-de-donnees-clients-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Son-Video.com & EasyLounge : fuite de données clients après une cyberattaque,nouveau,,,,
2026-04-10,Fédération Française de Sport Universitaire (FFSU),France,France,Éducation / Formation,Fuite de données,Inconnu,Signal documenté par la source,60,"La Fédération Française du Sport Universitaire (FFSU) serait à son tour victime d’une fuite massive de données, avec…",https://www.cyberattaque.org/federation-francaise-de-sport-universitaire-ffsu-11-million-de-licencies-exposees/,"Rattrapage 2026 Cyberattaque.org — Fédération Française de Sport Universitaire (FFSU) : 1,1 million de licenciés exposées",nouveau,,,,
2026-04-10,Fédération Française de Karaté,France,France,Sport,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"La Fédération Française de Karaté serait visée par une fuite massive de données revendiquée par le groupe suxsuxsux,…",https://www.cyberattaque.org/federation-francaise-de-karate-fuite-massive-de-27-millions-de-licencies/,"Rattrapage 2026 Cyberattaque.org — Fédération Française de Karaté : fuite massive de 2,7 millions de licenciés",nouveau,,,,
2026-04-10,DB Telecom,France,France,Numérique / Technologie,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Un hacker affirme mettre en vente une base massive issue de DB Telecom (Service Telecom), un acteur du…",https://www.cyberattaque.org/db-telecom-une-base-de-2-8-millions-dutilisateurs-mise-en-vente/,Rattrapage 2026 Cyberattaque.org — DB Telecom : une base de 40k clients mise en vente,nouveau,,,,
2026-04-09,Diplôme de Compétence en Langue (DCL),France,France,Éducation / Formation,Fuite de données,Inconnu,Signal documenté par la source,60,"Une fuite de données viserait le Diplôme de Compétence en Langue (DCL), certification officielle de l’État français, avec…",https://www.cyberattaque.org/diplome-de-competence-en-langue-dcl-93-000-profils-exposes-apres-une-fuite-qui-touche-leducation-nationale/,Rattrapage 2026 Cyberattaque.org — Diplôme de Compétence en Langue (DCL) : 93 000 profils exposés après une fuite qui touche l’éducation nationale,nouveau,,,,
2026-04-08,FICOBA,France,France,Finance / Assurance,Intrusion,Inconnu,Signal documenté par la source,60,"Une cyberattaque majeure a touché le fichier FICOBA, base nationale des comptes bancaires gérée par la Direction générale…",https://www.cyberattaque.org/ficoba-12-million-de-comptes-bancaires-exposes-iban-rib/,"Rattrapage 2026 Cyberattaque.org — FICOBA : 1,2 million de comptes bancaires exposés après une intrusion dans les systèmes de l’État",nouveau,,,,
2026-04-08,Diamond,France,Nouvion-en-Thiérache,Industrie / Manufacture,Ransomware,Inconnu,Signal documenté par la source,60,"L’entreprise française Diamond, spécialisée dans la fabrication de caillebotis métalliques pour l’industrie et le bâtiment, serait victime d’une…",https://www.cyberattaque.org/diamond-les-documents-onedrive-et-sharepoint-divulgues-par-le-groupe-gunra/,Rattrapage 2026 Cyberattaque.org — Diamond : les documents OneDrive et SharePoint divulgués par le groupe Gunra,nouveau,,,,
2026-04-08,Alinto,France,Lyon,Finance / Assurance,Fuite de données,Inconnu,Signal documenté par la source,60,"Une fuite massive chez un acteur clé de l’email en France Un incident majeur touche Alinto, fournisseur français…",https://www.cyberattaque.org/alinto-une-fuite-massive-de-40-millions-demails-touche-les-entreprises-du-cac40/,Rattrapage 2026 Cyberattaque.org — Alinto : une fuite massive de 40 millions d’emails touche les entreprises du CAC40,nouveau,,,,
2026-04-08,Académie de Nice,France,France,Éducation / Formation,Fuite de données,Inconnu,Signal documenté par la source,60,"Une base de données liée à l’académie de Nice serait actuellement diffusée en ligne, contenant des informations sur…",https://www.cyberattaque.org/academie-de-nice-les-donnees-personnelles-de-professeurs-et-dagents-en-fuite/,Rattrapage 2026 Cyberattaque.org — Académie de Nice : les données personnelles de professeurs et d’agents en fuite,nouveau,,,,
2026-04-07,Synergy,France,France,Numérique / Technologie,Ransomware,Inconnu,Signal documenté par la source,60,"Synergy France, entreprise spécialisée dans les solutions data et le cloud, serait actuellement visée par une cyberattaque de…",https://www.cyberattaque.org/synergy-un-acteur-cle-de-la-data-et-du-cloud-en-france-vise-par-un-ransomware/,Rattrapage 2026 Cyberattaque.org — Synergy : un acteur clé de la data et du cloud en France visé par un ransomware,nouveau,,,,
2026-04-07,KFC,France,Cagnes-sur-Mer,Sport,Fuite de données,Inconnu,Signal documenté par la source,60,KFC France a notifié par email les membres de son programme de fidélité Colonel Club d’une fuite de…,https://www.cyberattaque.org/kfc-fuite-de-donnees-sur-le-programme-fidelite-colonel-club/,Rattrapage 2026 Cyberattaque.org — KFC : fuite de données sur le programme fidélité Colonel Club,nouveau,,,,
2026-04-06,YMED (SOONCARE),France,France,Santé,Autre cyber,Inconnu,Revendiqué / non corroboré,65,"L’éditeur de logiciels de santé YMED, via sa plateforme SOONCARE®, est visé par une cyberattaque revendiquée par le…",https://www.cyberattaque.org/ymed-sooncare-253-000-patients-exposes-132-go-de-donnees-medicales-exfiltres/,"Rattrapage 2026 Cyberattaque.org — YMED (SOONCARE) : 253 000 patients exposés, 132 Go de données médicales exfiltrés",nouveau,,,,
