date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution
2026-08-16,Fédération Française de Motocyclisme,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/f-d-ration-fran-aise-de-motocyclisme-msvj2szkiclvx2gaoc,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Motocyclisme.,nouveau
2026-02-16,CNRS,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/cnrs-mlp74bpt9y9dzgsxnoh,Rattrapage 2026 depuis l’archive FrenchBreaches — CNRS.,nouveau
2026-02-15,Canada Goose,Canada,Canada,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/canada-goose-mlo911ecu6j4vqa3zpg,Rattrapage 2026 depuis l’archive FrenchBreaches — Canada Goose.,nouveau
2026-02-14,Voyageurs du monde,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/voyageurs-du-monde-mlmft30slv06s5gqwp,Rattrapage 2026 depuis l’archive FrenchBreaches — Voyageurs du monde.,nouveau
2026-02-14,Les Restos du Coeur,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/les-restos-du-coeur-mlmi15wg2sz7g1nmwf7,Rattrapage 2026 depuis l’archive FrenchBreaches — Les Restos du Coeur.,nouveau
2026-02-14,IMMOVALIE (Agence immobilière),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/immovalie-agence-immobiliere-mlmbud544p88gyf7cab | https://www.bing.com/ck/a?!&&p=995f667e199eebc64d7ab9c633999aad579763225225f0653af2e8a30bf202b7JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly93d3cuYmx1ZXRvb3RoLmNvbS8&ntb=1 | https://www.bing.com/ck/a?!&&p=5def83168ffcff15783459e79e395536d783dbe2b1a13a74cf61dcdd25bb01bbJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly9hcHBzLm1pY3Jvc29mdC5jb20vZGV0YWlsLzlwcG5kYzgzNXpocT9obD1lcy1FUyZnbD1FUw&ntb=1 | https://www.bing.com/ck/a?!&&p=518063388927e957b6a15ebd11c4dded16b8689477f0c8162823b32f4e64df16JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly9zdXBwb3J0Lmdvb2dsZS5jb20veW91dHViZS9hbnN3ZXIvNzY4MjU2MD9obD1lbg&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — IMMOVALIE (Agence immobilière).,nouveau
2026-02-14,Fédération Française d’Athlétisme,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-d-athletisme-mlmbmev1qvw8jquq8r,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française d’Athlétisme.,nouveau
2026-02-14,Fédération Française de Voitures Radio Commandées,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-voitures-radio-commandees-mlmbnhn9dtuuzages0r,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Voitures Radio Commandées.,nouveau
2026-02-13,Gustave-Auto,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/gustave-auto-mlksxb6ahlsblb1bkck,Rattrapage 2026 depuis l’archive FrenchBreaches — Gustave-Auto.,nouveau
2026-02-13,ChezSwitch.fr,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/chezswitch-fr-mlkskmc7zehhwbaiurg,Rattrapage 2026 depuis l’archive FrenchBreaches — ChezSwitch.fr.,nouveau
2026-02-12,IFAPME,Belgique,Belgique,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ifapme-mljdutarctws1xjua8o,Rattrapage 2026 depuis l’archive FrenchBreaches — IFAPME.,nouveau
2026-02-12,Federation Française de Judo,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-judo-mlity954yyaove0ll7,Rattrapage 2026 depuis l’archive FrenchBreaches — Federation Française de Judo.,nouveau
2026-02-12,Derbez,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/derbez-mljgnjkmhrjwey6432,Rattrapage 2026 depuis l’archive FrenchBreaches — Derbez.,nouveau
2026-02-11,ThermoPoudre.fr,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/thermopoudre-fr-mlimjtqeyzfikt9c3ph,Rattrapage 2026 depuis l’archive FrenchBreaches — ThermoPoudre.fr.,nouveau
2026-02-10,Safran Group,France,France,Industrie / Manufacture,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/safran-group-mlgwlf2ajel9n42rha8,Rattrapage 2026 depuis l’archive FrenchBreaches — Safran Group.,nouveau
2026-02-10,Relais Colis,France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/relais-colis-mlgl6sx8ed8gg9ieno,Rattrapage 2026 depuis l’archive FrenchBreaches — Relais Colis.,nouveau
2026-02-10,Les burgers de Papa,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/les-burgers-de-papa-mlh66h5atyqhdxtj65f,Rattrapage 2026 depuis l’archive FrenchBreaches — Les burgers de Papa.,nouveau
2026-02-10,Ciffreobona,France,France,Construction / BTP,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ciffreobona-mlgr7d7km4ns9yyduii,Rattrapage 2026 depuis l’archive FrenchBreaches — Ciffreobona.,nouveau
2026-02-10,Birdee,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/birdee-mlgx7255fnsdyc68n1m | https://www.bing.com/ck/a?!&&p=5de7358d8e30ac4218e02e7af629c08247f96a869642546fe55498a2ad650ca4JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=05665b60-cfdb-67a9-0c55-4cd7ce066660&u=a1aHR0cHM6Ly93d3cuYmlyZGVlLm55Yy8&ntb=1 | https://www.bing.com/ck/a?!&&p=fff2fd736ee8f33339eeb739c797ef81685ef556cd2b27b70f5d07d9327f7c58JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=05665b60-cfdb-67a9-0c55-4cd7ce066660&u=a1aHR0cHM6Ly9iaXJkZWVzcG9ydC5jb20v&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Birdee.,nouveau
2026-02-09,bioMérieux,France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/biomerieux-mlfjt07n65swn5ua2ac,Rattrapage 2026 depuis l’archive FrenchBreaches — bioMérieux.,nouveau
2026-02-09,Renault,France,France,Industrie / Manufacture,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/renault-mlfbxzvz6ecg7j75xb,Rattrapage 2026 depuis l’archive FrenchBreaches — Renault.,nouveau
2026-02-09,Prozon,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/prozon-mlf9nhskbrfoi2okij,Rattrapage 2026 depuis l’archive FrenchBreaches — Prozon.,nouveau
2026-02-09,PharmaShopi,France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/pharmashopi-mlfhpw3sl254geko1b,Rattrapage 2026 depuis l’archive FrenchBreaches — PharmaShopi.,nouveau
2026-02-09,Maxance.com,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/maxance-com-mlf9ts1bx2hxlvk6y6k,Rattrapage 2026 depuis l’archive FrenchBreaches — Maxance.com.,nouveau
2026-02-09,Avantages-Jeunes,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/avantages-jeunes-mlff78kvlf29wen2xjg,Rattrapage 2026 depuis l’archive FrenchBreaches — Avantages-Jeunes.,nouveau
2026-02-09,Atalian,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/atalian-mlf7z5mrgy54z0zaf16,Rattrapage 2026 depuis l’archive FrenchBreaches — Atalian.,nouveau
2026-02-09,Aikan,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/aikan-mlf6pjencgljnr22kym,Rattrapage 2026 depuis l’archive FrenchBreaches — Aikan.,nouveau
2026-02-08,SOS 33 Bordeaux,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/sos-33-bordeaux-mlefo67j8jldh3kv9x8,Rattrapage 2026 depuis l’archive FrenchBreaches — SOS 33 Bordeaux.,nouveau
2026-02-08,Rankfyt,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/rankfyt-mlef4ept03tun8fo8774,Rattrapage 2026 depuis l’archive FrenchBreaches — Rankfyt.,nouveau
2026-02-08,Immo-pop,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/immo-pop-mle5gjge8y903581cxj,Rattrapage 2026 depuis l’archive FrenchBreaches — Immo-pop.,nouveau
2026-02-07,Voyages Robin,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/voyages-robin-mlcwkf04a952nwb0k65,Rattrapage 2026 depuis l’archive FrenchBreaches — Voyages Robin.,nouveau
2026-02-06,PowerLab,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/powerlab-mlau303epunhhx9j8h,Rattrapage 2026 depuis l’archive FrenchBreaches — PowerLab.,nouveau
2026-02-06,AutoForever,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/autoforever-mlbkrz8wjo07bfiywbq,Rattrapage 2026 depuis l’archive FrenchBreaches — AutoForever.,nouveau
2026-02-05,Family Cinema,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/family-cinema-ml9qnui6iewybidbcv,Rattrapage 2026 depuis l’archive FrenchBreaches — Family Cinema.,nouveau
2026-02-05,FFRandonnée,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ffrandonnee-ml9qm3wtakow7htm2,Rattrapage 2026 depuis l’archive FrenchBreaches — FFRandonnée.,nouveau
2026-02-05,CNG (Centre National de Gestion),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/cng-centre-national-de-gestion-ml9ql2hyavwl1ny8sv,Rattrapage 2026 depuis l’archive FrenchBreaches — CNG (Centre National de Gestion).,nouveau
2026-02-05,AstenSanté,France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/astensante-mlauhao9fvkoejjfcqq,Rattrapage 2026 depuis l’archive FrenchBreaches — AstenSanté.,nouveau
2026-02-05,ARS (Agence Régionale de Santé),France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ars-agence-regionale-de-sante-ml9qmy1zgsuq7k9ydgm,Rattrapage 2026 depuis l’archive FrenchBreaches — ARS (Agence Régionale de Santé).,nouveau
2026-02-03,Service Publique (gouv),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-publique-gouv-ml83zof21vlfwcev7r3,Rattrapage 2026 depuis l’archive FrenchBreaches — Service Publique (gouv).,nouveau
2026-01-31,saint-georges-le-flechard,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/saint-georges-le-flechard-ml2w14u3a7qd0ka5enu,Rattrapage 2026 depuis l’archive FrenchBreaches — saint-georges-le-flechard.,nouveau
2026-01-31,Médecins remplaçants,France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/medecins-remplacants-ml2wj04fe6el453dya,Rattrapage 2026 depuis l’archive FrenchBreaches — Médecins remplaçants.,nouveau
2026-01-31,Mairie Venoy,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/mairie-venoy-ml2vtonfiu5jiolwcm,Rattrapage 2026 depuis l’archive FrenchBreaches — Mairie Venoy.,nouveau
2026-01-31,Inria (Institut national de recherche en informatique et en automatique),France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/inria-institut-national-de-recherche-en-informatique-et-en-automatique-ml2vphfpubr6fjv0i5d,Rattrapage 2026 depuis l’archive FrenchBreaches — Inria (Institut national de recherche en informatique et en automatique).,nouveau
2026-01-31,Darty,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/darty-ml3t6w57ikmixnpzxai,Rattrapage 2026 depuis l’archive FrenchBreaches — Darty.,nouveau
2026-01-30,Panel du Centre Communal d’Action Sociale (CCAS),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/panel-du-centre-communal-d-action-sociale-ccas-ml21dv8hoo2u3mvuxo,Rattrapage 2026 depuis l’archive FrenchBreaches — Panel du Centre Communal d’Action Sociale (CCAS).,nouveau
2026-01-30,OpQuast,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/opquast-ml3wnhujuz5o13gsn7b,Rattrapage 2026 depuis l’archive FrenchBreaches — OpQuast.,nouveau
2026-01-30,Mano Mano,France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/mano-mano-ml1cxn28zsohyd5i11o | https://www.bing.com/ck/a?!&&p=037d9566f13a7f19a731a8b63df139c0ad066c99a5a119bb562a5801a7c28592JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0f91fa3e-aa6b-651e-139c-ed89abe964f5&u=a1aHR0cHM6Ly9mb3J1bXMuY29tbWVudGNhbWFyY2hlLm5ldC9mb3J1bS9hZmZpY2gtMzY1MjkzMzctbXVsdGktY29tcHRlLWluc3RhZ3JhbS1zdXItcGM&ntb=1 | https://www.bing.com/ck/a?!&&p=c1aa60f101cde489a4d0e5a0bb45b122c8692fe91c4ab589da94b527f3a8f0acJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0f91fa3e-aa6b-651e-139c-ed89abe964f5&u=a1aHR0cHM6Ly9mb3J1bXMuY29tbWVudGNhbWFyY2hlLm5ldC9mb3J1bS9hZmZpY2gtMzU3OTM5NzAtaW1wb3NzaWJsZS1kLWVudm95ZXItdW4tbWVzc2FnZS1wcml2ZS1hLXVuLWNvbnRhY3Qtc3VyLWluc3RhZ3JhbQ&ntb=1 | https://www.bing.com/ck/a?!&&p=56fd65a77fffe14c62ae3ee4c896dba1e5da5ef83ccb69354f460ac4079a3256JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0f91fa3e-aa6b-651e-139c-ed89abe964f5&u=a1aHR0cHM6Ly93d3cubGlmZXBvaW50aGVhbHRoLm5ldC8&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Mano Mano.,nouveau
2026-01-30,Fédération Française des Clubs Alpins et de Montagne (FFCAM),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-des-clubs-alpins-et-de-montagne-ffcam-ml1d1lv2l6m8qv7o8q,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française des Clubs Alpins et de Montagne (FFCAM).,nouveau
2026-01-30,Codes Rousseau,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/codes-rousseau-d76e5d49148e,Rattrapage 2026 depuis l’archive FrenchBreaches — Codes Rousseau.,nouveau
2026-01-30,Autorité française de sécurité de l’aviation civile (OSAC),France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/autorite-francaise-de-securite-de-l-aviation-civile-osac-ml1di0e47m82dzbgt3p,Rattrapage 2026 depuis l’archive FrenchBreaches — Autorité française de sécurité de l’aviation civile (OSAC).,nouveau
2026-01-30,Association Nationale des Premiers Secours (ANPS),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/association-nationale-des-premiers-secours-anps-ml1d0cp2m2pi7bxu3nf,Rattrapage 2026 depuis l’archive FrenchBreaches — Association Nationale des Premiers Secours (ANPS).,nouveau
2026-01-30,Armée de Terre,France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/armee-de-terre-ml3t5x9hzvs7e38o4an | https://www.bing.com/ck/a?!&&p=cd8d053007b075c2c11de1f4aac201b0f9e81612f64f2e4eab20fe97d18fa485JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly93d3cuYW1hem9uLmNvbS8&ntb=1 | https://www.bing.com/ck/a?!&&p=43ae02ef65cb2e6ed9011a6214a9d83b8eead93e553e1ab4aff66139ac207230JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly93d3cuYW1hem9uLmNvbS8tL2VzLw&ntb=1 | https://www.bing.com/ck/a?!&&p=277eca88b5c50ba8961b2e4bac89c3dc25ed333400036d18122efffafc00b0fbJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly93d3cuYWlybGluZXJzLm5ldC9mb3J1bS92aWV3Zm9ydW0ucGhwP2Y9Mw&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Armée de Terre.,nouveau
2026-01-29,VeryChic,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/verychic-de95999ad815 | https://www.bing.com/ck/a?!&&p=efd4c2d34c6be150b3216740502f61ad16ec7685387fe4b993928af97d379ee0JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=05ffe486-2898-6763-347c-f331299766e8&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvQ2FuYmVycmE&ntb=1 | https://www.bing.com/ck/a?!&&p=b7fefda44504f3606c019dd0ed1db0e3b1e891c87260af983be6b6e6fcd81790JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=05ffe486-2898-6763-347c-f331299766e8&u=a1aHR0cHM6Ly93d3cuYnJpdGFubmljYS5jb20vcGxhY2UvQ2FuYmVycmE&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — VeryChic.,nouveau
2026-01-29,Reseau.site,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/reseau-site-a554d6121b81,Rattrapage 2026 depuis l’archive FrenchBreaches — Reseau.site.,nouveau
2026-01-29,Multi-Agences Immobilières Françaises - 500gb,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/multi-agences-immobilieres-francaises-500gb-9d5fda82b9c0,Rattrapage 2026 depuis l’archive FrenchBreaches — Multi-Agences Immobilières Françaises - 500gb.,nouveau
2026-01-29,Fédération Française de Voile (ffvoile),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-voile-ffvoile-ml2kz7zb1d8pv6zo4tl,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Voile (ffvoile).,nouveau
2026-01-29,FranceCasse.fr,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/francecasse-fr-f848be3b8c89,Rattrapage 2026 depuis l’archive FrenchBreaches — FranceCasse.fr.,nouveau
2026-01-27,Techni-Contact,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/techni-contact-85fb111aa5c5,Rattrapage 2026 depuis l’archive FrenchBreaches — Techni-Contact.,nouveau
